WALKING 06
Date:,2019/07/18
Time:,15:31:02
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.860000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.650000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1363,-33.521935,-109.895561,-842.171326,58070.906250,-57370.839844,5392.027832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1364,-33.681572,-109.344879,-843.857788,58117.378906,-57380.359375,5377.346191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1365,-33.898655,-108.807220,-844.856018,58169.800781,-57402.773438,5303.700195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1366,-34.528214,-108.211861,-845.685852,58417.414063,-57433.324219,5289.246582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1367,-34.580601,-107.673126,-846.680786,58424.578125,-57514.464844,5250.795410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1368,-34.852005,-107.310471,-847.850586,58347.972656,-57542.554688,5213.713867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1369,-35.483555,-106.696144,-849.199890,58485.214844,-57555.769531,5114.259766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1370,-35.703007,-106.201752,-849.033569,58408.140625,-57542.933594,5061.341309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1371,-35.940697,-105.542152,-850.291077,58454.996094,-57556.636719,5006.920410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1372,-36.277687,-105.068703,-850.815491,58495.386719,-57543.359375,4982.416504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1373,-36.375832,-104.541924,-851.337830,58457.992188,-57552.792969,4915.683105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1374,-36.798805,-103.880913,-852.208679,58521.109375,-57589.000000,4894.007324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1375,-37.260582,-103.675262,-852.218384,58495.242188,-57526.214844,4774.213867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1376,-37.694736,-102.891838,-852.529480,58518.593750,-57481.898438,4783.642578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1377,-37.933907,-102.342995,-853.787170,58425.863281,-57456.121094,4714.372070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1378,-38.609402,-101.627411,-854.274170,58483.703125,-57447.476563,4669.164063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1379,-38.828033,-101.144119,-854.107422,58563.171875,-57478.304688,4614.245605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1380,-39.254326,-100.309059,-854.680542,58459.390625,-57308.914063,4527.270508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1381,-39.361683,-99.659111,-854.770752,58538.492188,-57375.890625,4512.961914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1382,-39.624912,-99.098778,-854.562317,58467.152344,-57358.492188,4453.186035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1383,-40.018078,-98.473389,-855.262390,58458.394531,-57305.074219,4360.817871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1384,-40.235580,-97.525406,-855.054688,58347.433594,-57234.386719,4354.224121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1385,-40.584755,-96.921684,-855.667603,58371.996094,-57189.648438,4273.688965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1386,-40.936474,-96.197327,-855.332520,58267.687500,-57167.902344,4174.255371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1387,-41.055336,-95.415703,-855.296875,58436.496094,-56987.226563,4142.523926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1388,-41.438869,-94.811653,-855.047058,58387.773438,-56996.664063,4068.636475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1389,-41.547832,-94.261604,-855.181091,58327.316406,-56983.773438,4034.914063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1390,-41.832848,-93.106316,-854.329102,58278.542969,-56961.644531,3965.469482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1391,-41.985477,-92.445511,-853.990234,58301.656250,-56885.234375,3944.300781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1392,-42.314362,-91.830261,-853.999023,58157.890625,-56832.542969,3877.430664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1393,-42.107700,-91.149467,-853.743896,58231.675781,-56661.101563,3810.086670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1394,-42.524036,-90.324532,-853.020752,58177.179688,-56688.460938,3746.268066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1395,-42.491100,-89.709511,-853.369568,58156.246094,-56666.179688,3684.836670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1396,-42.733345,-88.994049,-852.385559,58028.375000,-56595.160156,3646.772949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1397,-42.755081,-88.212036,-851.959595,57995.457031,-56492.117188,3628.408936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1398,-42.920498,-87.431969,-851.363098,57963.277344,-56483.179688,3550.776611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1399,-43.174988,-86.960411,-850.854187,57774.511719,-56318.265625,3474.252197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1400,-43.196564,-86.188698,-849.823181,57847.187500,-56299.640625,3474.808105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1401,-43.132385,-85.671776,-849.265442,57746.984375,-56237.316406,3443.541992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1402,-43.341419,-84.925148,-848.843079,57793.386719,-56129.078125,3354.500732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1403,-43.483757,-84.034149,-848.894226,57655.167969,-56022.453125,3298.366943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1404,-43.680134,-83.403015,-847.260010,57620.406250,-55977.828125,3368.588867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1405,-43.509445,-82.890381,-847.263977,57438.105469,-55893.300781,3221.871338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1406,-43.784138,-82.262131,-846.020874,57371.179688,-55803.843750,3209.617676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1407,-43.643227,-81.635216,-845.593018,57299.105469,-55651.507813,3174.442139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1408,-43.884716,-80.909958,-845.299255,57233.500000,-55616.046875,3103.551514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1409,-44.040997,-80.524521,-843.751953,57087.933594,-55508.976563,3085.694580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1410,-44.020382,-79.721817,-842.721008,57127.796875,-55562.160156,3029.607910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1411,-44.087967,-79.336037,-842.251953,56859.585938,-55303.660156,3025.973389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1412,-44.002258,-78.477760,-840.918579,56831.972656,-55330.316406,2984.129395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1413,-44.178429,-77.962761,-841.443909,56694.246094,-55183.265625,2893.824219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1414,-44.212002,-77.509026,-839.893677,56653.984375,-55120.480469,2940.119385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1415,-44.323975,-76.894630,-839.427063,56549.203125,-54941.421875,2855.144043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1416,-44.359028,-76.322372,-838.266418,56409.617188,-54937.605469,2826.027100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1417,-44.392693,-75.694046,-837.192749,56392.765625,-54829.781250,2823.676514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1418,-44.229527,-75.331680,-837.280640,56320.734375,-54699.980469,2789.911621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1419,-44.583618,-74.903152,-836.125916,56008.253906,-54481.984375,2738.767334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1420,-44.443626,-74.410408,-835.956116,55959.269531,-54437.050781,2651.123291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1421,-44.268528,-73.780998,-835.266541,55819.035156,-54397.609375,2686.085449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1422,-44.357922,-73.472557,-834.149963,55824.375000,-54208.707031,2675.814453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1423,-44.339317,-72.789673,-832.645020,55555.898438,-54102.472656,2658.766113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1424,-44.449596,-72.360489,-831.915833,55545.031250,-54093.441406,2634.212158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425,-44.166935,-71.921371,-832.045105,55305.390625,-54036.605469,2593.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426,-44.202969,-71.404083,-830.368530,55254.894531,-53852.324219,2566.870850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427,-44.030712,-70.964951,-829.593018,55093.089844,-53857.535156,2520.953857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428,-43.946453,-70.580124,-828.388489,54964.394531,-53691.816406,2494.164307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429,-43.988392,-69.853104,-828.867310,54898.417969,-53661.242188,2479.980469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1430,-43.772850,-69.268005,-826.928101,54695.949219,-53473.550781,2507.994385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1431,-43.358356,-68.882492,-826.580627,54578.238281,-53375.355469,2512.029297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1432,-43.492542,-68.365318,-825.205933,54410.644531,-53322.281250,2480.301025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433,-43.210930,-67.960304,-824.818481,54344.371094,-53232.429688,2409.067383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1434,-42.875355,-67.299339,-822.964661,54220.621094,-53079.953125,2404.683838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1435,-42.713154,-66.780983,-821.930664,54013.308594,-53004.828125,2415.595459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1436,-42.607052,-66.121689,-820.943420,53851.742188,-52825.894531,2359.092285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1437,-42.553349,-65.910004,-819.520264,53783.171875,-52745.332031,2421.095215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1438,-42.194782,-65.371010,-818.742920,53598.664063,-52705.785156,2399.320557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1439,-42.251598,-64.700668,-817.757263,53599.445313,-52588.695313,2338.322998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1440,-41.797401,-64.283363,-816.591553,53207.824219,-52415.664063,2306.520996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1441,-41.635460,-63.808548,-814.866455,53106.062500,-52402.414063,2331.594727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1442,-41.515244,-63.203781,-815.129028,53051.187500,-52223.257813,2294.084473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1443,-41.290638,-62.730530,-812.973572,52815.542969,-52125.261719,2276.654297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1444,-40.919998,-62.136955,-812.670715,52726.593750,-52112.070313,2241.190186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1445,-40.755024,-61.439644,-811.551331,52697.304688,-51878.855469,2324.349609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1446,-40.399513,-60.913895,-810.042236,52529.925781,-51829.667969,2239.064941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1447,-40.280426,-60.439884,-809.612671,52295.117188,-51723.500000,2242.699951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1448,-40.119587,-59.811031,-807.458313,52159.832031,-51602.628906,2259.071289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1449,-40.088863,-59.370899,-806.684937,51992.320313,-51527.253906,2236.737061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1450,-39.960602,-58.897427,-805.436523,51807.507813,-51393.437500,2224.154297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1451,-39.690701,-58.447891,-804.877197,51584.476563,-51259.808594,2164.438721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1452,-39.647404,-57.896420,-804.103699,51528.406250,-51165.812500,2173.515869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1453,-39.311005,-57.411724,-802.808594,51376.859375,-51116.933594,2172.859131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1454,-39.028450,-56.883335,-802.292114,51209.164063,-50929.285156,2160.834473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1455,-38.867130,-56.167591,-800.785828,51097.148438,-50794.863281,2142.299072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1456,-38.695679,-55.936005,-799.146423,50922.894531,-50750.628906,2147.565186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457,-38.586620,-55.120724,-798.805969,50789.164063,-50554.007813,2138.806885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1458,-38.327667,-54.923172,-797.596985,50632.179688,-50514.093750,2120.559082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1459,-38.186272,-54.162800,-796.952209,50431.000000,-50484.023438,2118.042236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1460,-38.221474,-53.821686,-795.835083,50380.617188,-50322.398438,2098.270508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1461,-38.201771,-53.149464,-794.286743,50296.457031,-50210.316406,2091.223389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1462,-37.909515,-52.654621,-792.949158,50184.363281,-50205.988281,2064.664795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1463,-37.889259,-52.467571,-792.865601,49960.917969,-50014.503906,2055.702637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1464,-37.726418,-51.893742,-791.788940,49837.378906,-49893.910156,2076.618896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1465,-37.719788,-51.257973,-790.587524,49743.453125,-49777.214844,1975.252441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1466,-37.576672,-50.736904,-789.681274,49602.339844,-49733.386719,2061.605225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1467,-37.449348,-50.011497,-788.564209,49306.570313,-49613.804688,2004.752319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1468,-37.080238,-49.779427,-787.009338,49266.085938,-49456.281250,2029.827515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1469,-37.211586,-49.250626,-786.755310,49143.675781,-49416.871094,2017.067139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1470,-37.234108,-48.479950,-786.070740,49105.101563,-49313.757813,1989.234985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1471,-37.096020,-48.260303,-784.777893,48869.867188,-49202.597656,1968.509888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1472,-36.792297,-47.622581,-783.700684,48814.113281,-49103.644531,1931.120605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1473,-36.880390,-46.948673,-782.410950,48640.140625,-49055.457031,1968.207397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1474,-36.587227,-46.463844,-781.376648,48550.203125,-48840.187500,1970.507935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1475,-36.601074,-46.156868,-780.517578,48444.437500,-48759.691406,1921.992065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1476,-36.678959,-45.384514,-779.272522,48226.082031,-48626.488281,1938.327271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1477,-36.615196,-45.099564,-779.231628,48047.933594,-48542.320313,1894.293945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1478,-36.615421,-44.173622,-778.115356,48014.492188,-48484.085938,1892.810791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1479,-36.386497,-43.820629,-777.597839,47958.167969,-48336.089844,1906.276123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1480,-36.380634,-43.249969,-775.921570,47774.132813,-48188.539063,1832.728271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1481,-36.208130,-42.709805,-774.542725,47600.218750,-48104.007813,1836.804199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1482,-36.252396,-42.136112,-773.727112,47488.281250,-48028.472656,1847.976440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1483,-36.035034,-41.750195,-772.950806,47387.253906,-47925.617188,1856.565918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1484,-36.059155,-41.222942,-772.697083,47136.628906,-47806.109375,1803.705933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1485,-36.095840,-40.640419,-770.979126,47131.179688,-47522.625000,1752.291382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1486,-36.185551,-40.342178,-769.558228,46962.816406,-47537.003906,1764.404175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1487,-36.043499,-39.537949,-769.000183,46884.824219,-47488.097656,1755.429565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1488,-35.817921,-39.163876,-767.664734,46638.382813,-47278.222656,1740.271851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1489,-35.895222,-38.602951,-767.195679,46639.132813,-47174.851563,1702.371094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1490,-35.920811,-38.316986,-765.861633,46392.855469,-47104.335938,1681.536743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1491,-35.823696,-37.622841,-764.872986,46286.617188,-47001.578125,1674.547729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1492,-35.802006,-37.028240,-764.876465,46114.000000,-46931.097656,1657.397949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1493,-35.739231,-36.698082,-763.585266,46035.378906,-46787.500000,1642.271851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1494,-36.101730,-36.267696,-762.558044,45839.765625,-46663.246094,1643.034546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1495,-36.016136,-35.707275,-761.828003,45784.386719,-46604.949219,1595.601563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1496,-36.116161,-35.034775,-760.540161,45678.054688,-46457.332031,1593.146851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1497,-35.901279,-34.738712,-759.506653,45527.105469,-46260.250000,1554.445679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1498,-36.074627,-33.921524,-758.951721,45448.835938,-46216.277344,1589.861084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1499,-35.892597,-33.715260,-758.435486,45332.250000,-46126.679688,1505.903076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1500,-36.014206,-33.053616,-757.406555,45164.488281,-45979.691406,1507.886475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1501,-35.730278,-32.502079,-756.715637,45080.234375,-45935.148438,1526.427368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1502,-36.026615,-31.951582,-755.774353,45058.324219,-45872.367188,1497.477783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1503,-36.039120,-31.488918,-755.089172,44946.656250,-45644.093750,1487.538452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504,-35.912296,-31.093723,-753.710449,44672.664063,-45631.906250,1443.463135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1505,-36.022640,-30.588133,-753.285339,44690.292969,-45479.015625,1398.464111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1506,-35.889370,-29.748325,-752.984558,44522.144531,-45467.062500,1459.818481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1507,-35.837646,-29.320297,-751.953430,44483.371094,-45327.683594,1407.466553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1508,-35.839779,-28.847658,-751.396973,44316.210938,-45207.449219,1368.847534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1509,-35.763489,-28.119917,-750.493896,44249.054688,-45180.832031,1375.992432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1510,-35.992886,-27.612041,-750.154785,44087.082031,-45083.496094,1391.325073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1511,-35.841286,-27.085533,-749.855835,44127.238281,-44979.585938,1323.097046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1512,-35.613434,-26.369127,-748.606628,43987.113281,-44885.941406,1325.618042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1513,-35.780045,-25.941196,-747.361267,44015.597656,-44898.699219,1263.406372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1514,-35.854820,-25.354364,-746.889893,43897.542969,-44819.089844,1333.423706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1515,-35.856667,-24.729481,-747.283691,43675.894531,-44726.359375,1238.565918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1516,-35.661575,-24.377249,-746.249512,43714.628906,-44590.953125,1228.732910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
