WALKING 09
Date:,2019/07/18
Time:,15:31:41
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.710000,The instant the heel strikes the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.154939,133.310669,-534.407593,-42823.453125,-10309.690430,-7811.644531
2406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.958491,132.703781,-526.220825,-42172.898438,-10038.704102,-7645.641113
2407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.982223,131.983917,-518.382263,-41465.027344,-9877.750977,-7528.479980
2408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.642234,130.872711,-510.629608,-40865.292969,-9665.652344,-7333.339355
2409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.867326,130.010773,-503.917725,-40190.601563,-9532.139648,-7187.459473
2410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.715941,129.161514,-496.339294,-39516.953125,-9309.971680,-7033.299805
2411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.995151,127.979004,-488.063324,-38962.339844,-9136.717773,-6868.380859
2412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.599319,127.185364,-479.617676,-38300.703125,-8883.484375,-6712.677246
2413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.493143,126.015259,-472.561737,-37580.917969,-8829.630859,-6598.666992
2414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.646635,124.339104,-464.074127,-36820.062500,-8536.644531,-6404.354492
2415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.379446,122.741371,-456.407379,-36320.855469,-8430.791016,-6250.464355
2416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.489529,121.384239,-447.742828,-35711.316406,-8075.479492,-6070.012695
2417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.416494,119.169220,-440.515045,-34987.816406,-7960.305664,-5918.937012
2418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.346128,117.965378,-432.329376,-34342.648438,-7764.192383,-5794.207031
2419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.176457,116.403389,-424.276855,-33542.597656,-7508.100098,-5548.028809
2420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.082755,114.616699,-414.399353,-32911.851563,-7335.423340,-5353.180664
2421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.214750,113.554543,-406.995422,-32192.328125,-7191.914551,-5257.574707
2422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.109580,111.250954,-398.117706,-31532.896484,-6965.816895,-5082.218262
2423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.089976,109.937660,-389.151367,-30850.095703,-6779.324219,-4906.435547
2424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.032405,107.861855,-380.753479,-30081.722656,-6573.244141,-4833.092773
2425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.950899,105.317245,-372.311310,-29343.804688,-6432.240234,-4627.289063
2426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.922785,104.062492,-363.517944,-28639.775391,-6229.698242,-4362.002441
2427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.886574,101.171806,-354.468262,-27991.064453,-5984.253906,-4270.402832
2428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.836327,100.264122,-345.245117,-27122.234375,-5751.763184,-4144.919434
2429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.864890,97.905556,-336.368713,-26361.996094,-5699.516113,-3933.926758
2430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.820673,95.872993,-326.451599,-25612.500000,-5368.897949,-3842.731689
2431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.567850,94.703529,-316.185364,-24858.042969,-5222.655273,-3641.685059
2432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.731892,91.494858,-307.483490,-24131.322266,-5249.877930,-3472.584961
2433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.539915,90.112251,-297.609192,-23380.931641,-4865.462402,-3401.020996
2434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.853193,88.071342,-288.688263,-22598.296875,-4665.810059,-3200.551758
2435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.546264,85.075470,-279.555511,-21771.447266,-4533.526367,-3003.500732
2436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.407975,83.481728,-269.251617,-20830.097656,-4335.068848,-2950.840820
2437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.678723,80.592812,-260.282288,-20396.105469,-4136.205078,-2760.696777
2438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.222194,78.159050,-251.320236,-19691.941406,-3870.318359,-2586.156738
2439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.275139,76.499733,-242.271790,-18856.181641,-3707.944336,-2525.831787
2440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.224175,72.874504,-233.436981,-18343.750000,-3567.066406,-2347.170654
2441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.089243,70.769531,-224.432495,-17493.525391,-3394.185303,-2156.778564
2442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.928163,68.744926,-214.299347,-16753.273438,-3471.516357,-2133.752197
2443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.707186,64.964600,-205.077911,-16123.119141,-3111.443604,-2012.133911
2444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800824,63.278103,-197.328751,-15333.037109,-2978.718506,-1819.657593
2445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.602248,60.209717,-189.144745,-14878.441406,-2807.935791,-1817.924683
2446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.738704,57.154274,-179.487244,-14203.195313,-2674.654785,-1661.021118
2447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.395002,55.314613,-172.260681,-13439.845703,-2483.530029,-1530.412476
2448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.576599,51.958660,-163.773239,-12913.382813,-2401.987549,-1488.913208
2449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.231226,49.501614,-155.197586,-12404.696289,-2256.173096,-1335.623535
2450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.572786,47.446476,-148.053665,-11780.893555,-2090.126465,-1272.962158
2451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981348,43.776691,-140.654922,-11225.328125,-1991.741089,-1235.036133
2452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.264225,41.370071,-133.121796,-10568.911133,-1861.850708,-1143.006348
2453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.266323,38.734219,-126.495468,-10203.035156,-1915.401245,-1054.472412
2454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971849,35.437061,-119.094879,-9652.943359,-1727.522339,-1024.576904
2455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.324696,33.514370,-111.645668,-9080.060547,-1610.848389,-938.375793
2456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.082027,30.428196,-105.456245,-8669.165039,-1477.288086,-883.966553
2457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896188,27.627050,-99.093582,-8212.909180,-1383.137817,-847.462830
2458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060629,25.486572,-93.810829,-7850.789551,-1338.356079,-784.776855
2459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.928342,22.477743,-87.533539,-7451.532715,-1249.757080,-699.544067
2460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896599,20.303188,-82.730545,-7042.948242,-1136.903931,-716.666016
2461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.887118,17.812904,-78.402412,-6736.593750,-1048.463135,-643.005798
2462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.837045,15.384625,-72.381577,-6492.343750,-1038.616699,-631.457214
2463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605666,13.598706,-68.357292,-6172.858887,-966.995056,-610.022888
2464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620777,11.120468,-64.465454,-5731.741699,-847.552856,-519.240417
2465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043571,9.197909,-60.609642,-5574.721191,-810.810791,-523.339783
2466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.824676,7.654559,-56.367573,-5261.080566,-757.238220,-482.607727
2467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.646239,5.374092,-53.035343,-5081.936035,-681.966797,-448.269989
2468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509488,3.809427,-49.790413,-4789.747559,-708.815796,-399.824036
2469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.706029,2.427150,-48.016602,-4684.993164,-689.001709,-481.483124
2470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.688097,0.808782,-44.987213,-4427.402832,-543.143677,-395.497101
2471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501666,-0.194817,-42.041523,-4324.731934,-551.924500,-378.846680
2472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457723,-1.827018,-40.486649,-4164.545898,-537.746643,-411.934357
2473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.644193,-2.787831,-37.280262,-3989.572266,-671.291321,-354.608765
2474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324395,-3.579598,-36.115131,-3812.205078,-506.642853,-352.811127
2475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.183947,-4.794081,-34.339245,-3842.123535,-523.411194,-411.398956
2476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.432874,-5.599018,-32.912212,-3620.750977,-470.165863,-364.174255
2477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179672,-6.021321,-31.051943,-3486.678955,-503.646820,-453.297577
2478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.327233,-6.742441,-29.233854,-3364.638184,-461.527435,-528.580017
2479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.416210,-6.588675,-28.631487,-3067.854004,-563.519165,-499.382874
2480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302689,-6.809813,-26.156462,-3194.470215,-497.194397,-471.539429

FORCE PLATES
1000.000000,Hz
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1,0.000000,600.000000,0.000000,400.000000,600.000000,0.000000,400.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,262.000000,1202.000000,0.000000,662.000000,1202.000000,0.000000,662.000000,602.000000,0.000000,262.000000,602.000000,0.000000

,Force Plate 1,,,,,,,,,,,,Force Plate 2
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
1201,283.938656,232.607484,0.000000,200.000000,300.000000,0.000000,26.503485,-96.621475,568.479065,-38311.234537,-47717.368695,-5777.935425,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1202,283.927728,232.614075,0.000000,200.000000,300.000000,0.000000,26.537685,-97.170067,576.618591,-38855.976939,-48394.288182,-5862.838277,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1203,284.214371,232.816855,0.000000,200.000000,300.000000,0.000000,26.181196,-97.279160,583.763306,-39219.054640,-49161.259762,-5918.178656,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1204,284.115183,232.920980,0.000000,200.000000,300.000000,0.000000,26.163914,-98.005936,591.515137,-39678.255980,-49755.403960,-5952.984728,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1205,284.229258,233.197075,0.000000,200.000000,300.000000,0.000000,25.741228,-98.368965,599.477600,-40046.856997,-50493.553453,-6000.468372,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1206,284.107878,233.318602,0.000000,200.000000,300.000000,0.000000,25.503870,-98.609550,607.099121,-40482.218351,-51061.818748,-6074.852892,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1207,284.130882,233.450995,0.000000,200.000000,300.000000,0.000000,25.736233,-99.103645,614.939880,-40923.637335,-51735.434338,-6135.955521,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1208,284.142788,233.725578,0.000000,200.000000,300.000000,0.000000,25.315456,-99.577728,622.558289,-41259.690541,-52383.790384,-6159.636713,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1209,284.187772,234.083566,0.000000,200.000000,300.000000,0.000000,25.263615,-99.675186,630.440369,-41556.380914,-53075.370068,-6224.207361,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1210,284.271020,234.179445,0.000000,200.000000,300.000000,0.000000,25.466560,-100.071022,637.031921,-41929.794399,-53683.330095,-6257.413544,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1211,284.253246,234.087941,0.000000,200.000000,300.000000,0.000000,25.307413,-100.410843,643.705505,-42427.954992,-54234.278235,-6326.938945,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1212,284.212899,234.490396,0.000000,200.000000,300.000000,0.000000,25.466686,-100.664917,651.160522,-42657.268059,-54836.115306,-6320.210228,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1213,284.273547,234.728060,0.000000,200.000000,300.000000,0.000000,25.319157,-101.115105,658.091736,-42954.924497,-55459.724997,-6386.115473,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1214,284.096908,234.963934,0.000000,200.000000,300.000000,0.000000,25.534529,-101.313927,664.729919,-43231.418899,-55901.730675,-6380.149405,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1215,284.151026,235.046240,0.000000,200.000000,300.000000,0.000000,25.574833,-101.522736,670.760620,-43568.424296,-56445.194481,-6407.149800,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1216,284.012131,235.259316,0.000000,200.000000,300.000000,0.000000,25.657543,-101.797882,677.783813,-43880.187633,-56942.062592,-6429.203599,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1217,284.005662,235.351273,0.000000,200.000000,300.000000,0.000000,25.548441,-102.162483,682.994507,-44154.725714,-57375.405822,-6418.181025,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1218,284.023629,235.701290,0.000000,200.000000,300.000000,0.000000,25.872107,-102.217232,689.719177,-44348.053191,-57952.708085,-6430.856060,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1219,283.920113,235.911021,0.000000,200.000000,300.000000,0.000000,25.980883,-102.547874,695.148376,-44551.349540,-58336.930348,-6438.539185,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1220,284.007815,235.995020,0.000000,200.000000,300.000000,0.000000,26.166031,-102.623985,699.759155,-44788.070814,-58785.237955,-6470.582871,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1221,283.819491,236.097874,0.000000,200.000000,300.000000,0.000000,26.492865,-103.054382,705.579346,-45088.020316,-59141.301558,-6456.958012,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1222,283.738742,236.503720,0.000000,200.000000,300.000000,0.000000,26.363483,-103.122124,710.662781,-45124.443229,-59510.007343,-6425.242340,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1223,283.684397,236.969401,0.000000,200.000000,300.000000,0.000000,26.514399,-103.350662,716.091064,-45135.648666,-59925.648984,-6512.587133,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1224,283.693122,236.971757,0.000000,200.000000,300.000000,0.000000,26.747545,-103.662758,720.532166,-45413.876421,-60303.586257,-6416.958548,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225,283.630150,237.080601,0.000000,200.000000,300.000000,0.000000,26.671268,-103.431900,725.229248,-45630.988192,-60651.030589,-6410.491973,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1226,283.480903,237.250830,0.000000,200.000000,300.000000,0.000000,26.836046,-103.619888,730.186584,-45818.602197,-60956.635493,-6397.639096,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1227,283.545540,237.404835,0.000000,200.000000,300.000000,0.000000,26.891756,-103.453903,734.151001,-45954.302760,-61335.041985,-6421.107811,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1228,283.508787,237.645591,0.000000,200.000000,300.000000,0.000000,27.156935,-103.489204,738.679626,-46059.931728,-61686.239918,-6358.924382,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1229,283.449384,237.801805,0.000000,200.000000,300.000000,0.000000,27.225946,-103.545013,742.386292,-46175.087655,-61951.678767,-6344.157226,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1230,283.456173,238.015765,0.000000,200.000000,300.000000,0.000000,27.337439,-103.536057,747.041992,-46304.826294,-62345.265528,-6291.615989,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1231,283.358184,238.248250,0.000000,200.000000,300.000000,0.000000,27.394209,-103.646103,751.222046,-46389.275732,-62620.505386,-6302.418770,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1232,283.310575,238.201370,0.000000,200.000000,300.000000,0.000000,27.429520,-103.360687,754.843933,-46648.320917,-62886.481927,-6275.262190,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1233,283.244764,238.403123,0.000000,200.000000,300.000000,0.000000,27.245443,-103.063515,758.979858,-46750.788630,-63181.099569,-6275.950429,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1234,283.258897,238.608224,0.000000,200.000000,300.000000,0.000000,27.239006,-102.955132,762.514099,-46812.094481,-63486.083214,-6230.946939,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1235,283.210257,238.611136,0.000000,200.000000,300.000000,0.000000,27.612551,-102.635010,765.881042,-47016.567257,-63729.158411,-6238.884725,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1236,283.150272,238.626543,0.000000,200.000000,300.000000,0.000000,27.572184,-102.372139,769.459167,-47224.369512,-63980.738887,-6199.801158,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1237,283.148805,238.749591,0.000000,200.000000,300.000000,0.000000,27.861542,-102.152634,772.178650,-47296.258255,-64205.731741,-6169.393192,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1238,283.030311,239.002691,0.000000,200.000000,300.000000,0.000000,28.081669,-101.844788,776.621948,-47371.848982,-64483.162088,-6148.612174,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1239,282.864458,239.173795,0.000000,200.000000,300.000000,0.000000,28.086206,-101.538803,780.331482,-47464.602928,-64661.745280,-6081.229249,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1240,282.971795,239.226881,0.000000,200.000000,300.000000,0.000000,28.046421,-101.263008,782.959473,-47582.888992,-64963.553102,-6093.561056,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1241,282.884462,239.288400,0.000000,200.000000,300.000000,0.000000,28.094170,-101.110367,786.452209,-47746.771837,-65184.668409,-6051.604972,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1242,282.850976,239.470453,0.000000,200.000000,300.000000,0.000000,28.066278,-100.846703,789.383606,-47781.031935,-65401.202206,-6033.234681,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1243,282.765417,239.513525,0.000000,200.000000,300.000000,0.000000,28.396292,-100.140663,792.407288,-47929.923512,-65583.919631,-6044.952257,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1244,282.797839,239.567032,0.000000,200.000000,300.000000,0.000000,28.598637,-99.844490,794.910706,-48038.813416,-65816.888508,-6003.212427,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1245,282.607909,239.826371,0.000000,200.000000,300.000000,0.000000,28.669922,-99.603699,798.060364,-48022.187971,-65926.098296,-5958.925627,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1246,282.659850,239.824081,0.000000,200.000000,300.000000,0.000000,29.025599,-99.196404,799.919250,-48135.876059,-66121.205313,-5936.447188,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
