WALKING 07
Date:,2019/07/18
Time:,15:31:14
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.850000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.660000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1218,274.189235,196.527958,0.000000,200.000000,300.000000,0.000000,3.262812,-52.126503,302.768951,-31328.121675,-22462.196846,-3430.247844,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1219,273.814984,196.724132,0.000000,200.000000,300.000000,0.000000,3.790439,-52.347488,306.395508,-31643.262081,-22616.579508,-3406.109779,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1220,273.829460,196.602250,0.000000,200.000000,300.000000,0.000000,4.009365,-52.159389,310.061218,-32059.632377,-22891.652326,-3426.043644,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1221,273.330584,196.857312,0.000000,200.000000,300.000000,0.000000,4.538395,-52.723392,313.902802,-32376.778703,-23018.675901,-3365.423824,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1222,273.358221,196.637398,0.000000,200.000000,300.000000,0.000000,4.989995,-53.297127,317.267029,-32793.545664,-23274.144946,-3342.465278,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1223,272.534618,197.244196,0.000000,200.000000,300.000000,0.000000,5.855386,-54.035530,321.930756,-33080.253660,-23351.124528,-3328.087661,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1224,272.323250,197.887543,0.000000,200.000000,300.000000,0.000000,6.711703,-54.794846,325.385223,-33225.884621,-23532.916858,-3343.506829,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1225,272.065771,198.495537,0.000000,200.000000,300.000000,0.000000,7.515652,-55.997208,328.967651,-33391.684917,-23707.307454,-3300.936357,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1226,271.694954,198.871829,0.000000,200.000000,300.000000,0.000000,8.457411,-57.000118,333.629761,-33739.367459,-23919.570472,-3285.371571,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1227,271.197495,199.472565,0.000000,200.000000,300.000000,0.000000,9.513343,-58.444134,336.999146,-33877.659669,-23993.495046,-3258.413874,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1228,270.806425,199.813190,0.000000,200.000000,300.000000,0.000000,10.532335,-59.687855,341.057068,-34169.419658,-24149.031704,-3286.622782,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1229,270.490386,200.398120,0.000000,200.000000,300.000000,0.000000,11.608483,-61.297779,345.330627,-34395.579722,-24342.489118,-3244.872602,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1230,269.999825,200.894994,0.000000,200.000000,300.000000,0.000000,12.650553,-62.948856,349.257843,-34613.200546,-24447.987986,-3285.598627,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1231,269.563097,201.726505,0.000000,200.000000,300.000000,0.000000,14.001343,-64.724190,353.362274,-34726.145625,-24580.974103,-3233.440924,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1232,269.213751,202.436393,0.000000,200.000000,300.000000,0.000000,15.000928,-66.321037,357.159973,-34845.815219,-24720.381502,-3250.442432,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1233,268.793894,202.685544,0.000000,200.000000,300.000000,0.000000,16.199085,-67.831627,360.444855,-35076.494784,-24796.405229,-3206.965992,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1234,268.331270,203.138784,0.000000,200.000000,300.000000,0.000000,17.022676,-69.692490,364.627136,-35318.227869,-24915.435203,-3244.761473,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1235,267.792303,203.975850,0.000000,200.000000,300.000000,0.000000,18.328077,-71.312279,368.990082,-35431.959065,-25014.687274,-3228.601269,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1236,267.511847,204.892560,0.000000,200.000000,300.000000,0.000000,19.284147,-73.163025,373.217072,-35495.720321,-25196.573848,-3237.340340,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1237,267.181923,205.306598,0.000000,200.000000,300.000000,0.000000,20.394455,-74.707153,376.974762,-35697.022725,-25325.889451,-3184.137941,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1238,266.717700,205.858193,0.000000,200.000000,300.000000,0.000000,21.252838,-76.149269,380.168488,-35789.748267,-25363.967288,-3216.119524,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1239,266.630645,206.237195,0.000000,200.000000,300.000000,0.000000,22.249958,-77.504730,384.828949,-36082.641643,-25641.401140,-3203.581175,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1240,266.270650,206.532126,0.000000,200.000000,300.000000,0.000000,23.010824,-79.004005,388.151245,-36279.671605,-25723.035368,-3181.502327,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1241,265.909684,207.309199,0.000000,200.000000,300.000000,0.000000,24.139406,-80.007256,392.988708,-36426.438296,-25901.761713,-3151.117722,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1242,266.021452,207.444199,0.000000,200.000000,300.000000,0.000000,25.169836,-81.076439,397.047028,-36749.005581,-26213.621404,-3127.843316,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1243,265.587443,207.725911,0.000000,200.000000,300.000000,0.000000,25.514610,-82.289795,400.710876,-36975.230906,-26281.601813,-3100.153665,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1244,265.284841,208.306706,0.000000,200.000000,300.000000,0.000000,26.225063,-83.401825,406.187988,-37244.714676,-26517.918425,-3124.031195,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1245,265.171186,208.419091,0.000000,200.000000,300.000000,0.000000,27.003967,-83.965088,410.333221,-37578.689490,-26741.902574,-3077.154805,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1246,264.805840,208.935594,0.000000,200.000000,300.000000,0.000000,27.539709,-84.978500,415.852295,-37869.342236,-26949.657144,-3089.889075,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1247,264.750685,208.857101,0.000000,200.000000,300.000000,0.000000,28.144680,-85.642166,419.909119,-38271.734481,-27189.403037,-3014.699397,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1248,264.702243,208.988677,0.000000,200.000000,300.000000,0.000000,28.558981,-86.181900,425.169189,-38695.210514,-27509.400148,-3022.312569,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1249,264.571414,209.408012,0.000000,200.000000,300.000000,0.000000,29.039541,-86.734230,430.948364,-39040.469180,-27826.945028,-2984.853660,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1250,264.893070,209.393781,0.000000,200.000000,300.000000,0.000000,29.313021,-87.273994,435.429382,-39452.609763,-28256.349478,-2994.589960,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1251,264.680354,209.678500,0.000000,200.000000,300.000000,0.000000,29.389278,-87.836479,440.858582,-39819.008203,-28514.889151,-2992.911481,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1252,264.590788,209.478902,0.000000,200.000000,300.000000,0.000000,29.443371,-88.278793,446.158813,-40386.785607,-28817.749337,-2961.624760,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1253,264.686648,209.809802,0.000000,200.000000,300.000000,0.000000,29.713610,-88.741333,452.278595,-40791.095981,-29256.386364,-2976.281559,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1254,264.666601,209.881189,0.000000,200.000000,300.000000,0.000000,29.810249,-89.280388,457.577240,-41236.317012,-29589.964776,-3012.392575,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1255,264.923594,210.066392,0.000000,200.000000,300.000000,0.000000,29.699007,-89.929260,462.914368,-41631.559125,-30054.064660,-3066.553796,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1256,264.986887,210.060912,0.000000,200.000000,300.000000,0.000000,29.805140,-90.259468,468.688019,-42153.372971,-30458.575155,-3086.993083,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1257,265.041423,210.190290,0.000000,200.000000,300.000000,0.000000,29.563694,-90.920937,474.197601,-42587.548938,-30842.486885,-3101.526072,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1258,265.148428,210.133194,0.000000,200.000000,300.000000,0.000000,29.331232,-91.360283,479.577820,-43098.127084,-31243.740924,-3161.789739,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1259,265.305960,210.373766,0.000000,200.000000,300.000000,0.000000,29.284294,-91.922127,485.822144,-43542.409148,-31727.081482,-3183.367181,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1260,265.313104,210.394905,0.000000,200.000000,300.000000,0.000000,29.115797,-92.383339,491.936005,-44079.972373,-32129.867377,-3248.292436,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1261,265.615406,210.464703,0.000000,200.000000,300.000000,0.000000,28.883753,-92.910812,497.228607,-44519.510954,-32625.856923,-3310.099054,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1262,265.651417,210.622066,0.000000,200.000000,300.000000,0.000000,28.583519,-93.273148,503.729126,-45022.268474,-33070.530669,-3370.530941,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1263,266.036275,210.537431,0.000000,200.000000,300.000000,0.000000,28.571264,-93.811104,508.161865,-45461.465855,-33557.116929,-3439.249075,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1264,265.961640,210.530271,0.000000,200.000000,300.000000,0.000000,28.194330,-94.417847,515.437561,-46116.058884,-33999.107043,-3449.905077,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1265,266.111579,210.839178,0.000000,200.000000,300.000000,0.000000,28.209909,-94.812111,522.156067,-46555.863978,-34520.562320,-3533.127021,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1266,266.330541,210.646011,0.000000,200.000000,300.000000,0.000000,27.867155,-95.250298,527.361206,-47121.827193,-34980.154069,-3628.805104,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1267,266.293321,210.989309,0.000000,200.000000,300.000000,0.000000,27.619837,-95.879219,535.672546,-47680.583356,-35511.511893,-3634.012890,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1268,266.574118,210.961476,0.000000,200.000000,300.000000,0.000000,27.496927,-96.450661,540.923096,-48162.993945,-36011.477748,-3695.714683,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1269,266.464677,211.060002,0.000000,200.000000,300.000000,0.000000,27.487831,-96.667992,548.375732,-48772.536751,-36447.615804,-3796.857815,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1270,266.568291,211.152830,0.000000,200.000000,300.000000,0.000000,27.333113,-97.617142,554.704041,-49283.884059,-36925.700075,-3779.665895,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1271,266.553482,211.231692,0.000000,200.000000,300.000000,0.000000,27.510130,-97.945190,562.201355,-49905.662795,-37416.457857,-3861.337310,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1272,266.885741,211.160823,0.000000,200.000000,300.000000,0.000000,27.209150,-98.218987,568.398621,-50496.065503,-38017.762848,-3931.371469,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1273,266.823303,211.519884,0.000000,200.000000,300.000000,0.000000,26.841486,-98.758469,576.363525,-50996.711476,-38514.514418,-3974.559555,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1274,266.877452,211.541948,0.000000,200.000000,300.000000,0.000000,26.911804,-98.945045,583.171265,-51586.194181,-39001.008400,-4007.300272,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1275,267.022016,211.352909,0.000000,200.000000,300.000000,0.000000,26.918640,-99.528160,589.070801,-52219.413034,-39480.712544,-4048.228785,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1276,267.023326,211.555660,0.000000,200.000000,300.000000,0.000000,26.793566,-100.144913,596.046936,-52716.977685,-39949.048100,-4079.280374,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1277,267.009777,211.800005,0.000000,200.000000,300.000000,0.000000,26.358440,-100.365128,604.486328,-53315.691329,-40506.494205,-4114.410568,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1278,267.173137,211.754110,0.000000,200.000000,300.000000,0.000000,26.594429,-100.872139,610.949768,-53913.806220,-41039.412232,-4119.884993,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1279,267.235261,212.188942,0.000000,200.000000,300.000000,0.000000,26.207680,-101.061981,618.529114,-54313.695914,-41586.966167,-4076.802931,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1280,267.353762,212.121864,0.000000,200.000000,300.000000,0.000000,26.061790,-101.447601,624.600586,-54888.735196,-42069.199496,-4097.167574,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1281,267.434935,212.064705,0.000000,200.000000,300.000000,0.000000,26.154890,-101.732483,630.717957,-55462.369603,-42532.424504,-4153.095455,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1282,267.351445,212.230705,0.000000,200.000000,300.000000,0.000000,26.030771,-102.339645,637.781677,-55977.648361,-42955.517373,-4144.345075,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1283,267.309741,212.354781,0.000000,200.000000,300.000000,0.000000,25.934937,-102.812088,645.706543,-56593.091108,-43462.340449,-4204.419120,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1284,267.351048,212.658986,0.000000,200.000000,300.000000,0.000000,25.702524,-102.878891,651.951660,-56942.118838,-43909.627585,-4204.173851,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1285,267.381437,212.611909,0.000000,200.000000,300.000000,0.000000,25.481003,-103.244324,658.325500,-57529.808628,-44358.918298,-4175.362995,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1286,267.549414,212.769055,0.000000,200.000000,300.000000,0.000000,24.973625,-103.530136,664.736877,-57985.626217,-44902.586453,-4224.019780,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1287,267.457653,212.793783,0.000000,200.000000,300.000000,0.000000,24.840347,-103.850853,670.724609,-58491.355953,-45245.508073,-4209.462281,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1288,267.487758,213.140975,0.000000,200.000000,300.000000,0.000000,24.377800,-104.335236,677.265930,-58826.658106,-45707.159304,-4252.486849,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1289,267.722280,212.921669,0.000000,200.000000,300.000000,0.000000,24.289825,-104.545067,681.744019,-59365.130988,-46169.259141,-4252.226091,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1290,267.610893,213.115277,0.000000,200.000000,300.000000,0.000000,23.860094,-104.808891,687.942871,-59771.725688,-46512.431745,-4296.594025,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1291,267.857726,213.196824,0.000000,200.000000,300.000000,0.000000,23.468790,-105.054337,692.590637,-60119.067165,-46997.625573,-4234.512710,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1292,267.797251,213.526279,0.000000,200.000000,300.000000,0.000000,23.388212,-105.527039,699.180115,-60460.705877,-47402.489467,-4284.558122,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1293,267.839289,213.741179,0.000000,200.000000,300.000000,0.000000,22.800571,-105.628014,703.525146,-60685.250031,-47726.646027,-4260.842871,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1294,267.955486,213.753037,0.000000,200.000000,300.000000,0.000000,22.820332,-106.013596,708.995300,-61148.691129,-48180.119963,-4276.112076,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1295,267.996808,213.887614,0.000000,200.000000,300.000000,0.000000,22.573042,-106.236107,712.784058,-61379.535792,-48467.040927,-4233.021925,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1296,267.806435,213.887588,0.000000,200.000000,300.000000,0.000000,22.220049,-106.774483,718.594849,-61879.935363,-48725.355025,-4302.771388,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1297,268.013703,214.195475,0.000000,200.000000,300.000000,0.000000,22.080088,-106.765785,723.203674,-62054.147557,-49187.760003,-4250.360476,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1298,268.033270,214.406532,0.000000,200.000000,300.000000,0.000000,22.004040,-107.183571,727.767761,-62292.166932,-49512.420268,-4291.093345,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1299,268.310308,214.479247,0.000000,200.000000,300.000000,0.000000,21.524714,-107.426987,731.981995,-62599.651359,-50001.915352,-4287.792053,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1300,268.244074,214.544994,0.000000,200.000000,300.000000,0.000000,21.362167,-107.845070,736.114807,-62904.695177,-50235.473583,-4321.994426,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1301,268.247822,214.821487,0.000000,200.000000,300.000000,0.000000,21.503815,-108.054817,741.416016,-63152.714038,-50600.028479,-4318.530740,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1302,268.294167,214.856008,0.000000,200.000000,300.000000,0.000000,21.427757,-108.308571,745.981323,-63515.827888,-50946.173076,-4322.548100,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1303,268.297073,215.107840,0.000000,200.000000,300.000000,0.000000,21.179907,-108.683144,749.639099,-63638.482186,-51198.156170,-4342.201557,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1304,268.211405,215.316541,0.000000,200.000000,300.000000,0.000000,21.202259,-108.905128,754.940063,-63930.935944,-51495.522189,-4308.501751,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1305,268.254380,215.406387,0.000000,200.000000,300.000000,0.000000,21.345692,-108.816010,758.561096,-64169.423846,-51775.116984,-4336.945744,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1306,268.187677,215.433966,0.000000,200.000000,300.000000,0.000000,21.194799,-109.180481,762.781372,-64505.395739,-52012.289962,-4329.055622,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1307,268.169594,215.658131,0.000000,200.000000,300.000000,0.000000,21.360643,-109.158699,766.877502,-64679.881863,-52277.727703,-4324.109122,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1308,268.137399,215.955818,0.000000,200.000000,300.000000,0.000000,21.416918,-109.137482,771.403625,-64831.986374,-52561.436858,-4307.338048,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1309,268.169204,215.990058,0.000000,200.000000,300.000000,0.000000,21.114733,-109.545578,774.758911,-65087.451268,-52814.697907,-4315.569639,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1310,268.221621,215.981937,0.000000,200.000000,300.000000,0.000000,21.598820,-109.536461,778.428467,-65402.052199,-53105.651801,-4254.262480,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1311,268.218831,216.114129,0.000000,200.000000,300.000000,0.000000,21.480436,-109.359077,781.874573,-65588.229891,-53338.569179,-4292.581787,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
